graph,query,scenario,run,runtime_ms
artificial_forests_1000_prepost,02_all_children,q05,1,2.363
artificial_forests_1000_prepost,02_all_children,q05,2,2.255
artificial_forests_1000_prepost,02_all_children,q05,3,2.315
artificial_forests_1000_prepost,02_all_children,q05,4,2.268
artificial_forests_1000_prepost,02_all_children,q05,5,2.351
artificial_forests_1000_baseline,02_all_children,q06,1,2.041
artificial_forests_1000_baseline,02_all_children,q06,2,2.260
artificial_forests_1000_baseline,02_all_children,q06,3,2.214
artificial_forests_1000_baseline,02_all_children,q06,4,2.300
artificial_forests_1000_baseline,02_all_children,q06,5,2.282
artificial_forests_1000_dewey,02_all_children,q06,1,2.261
artificial_forests_1000_dewey,02_all_children,q06,2,2.468
artificial_forests_1000_dewey,02_all_children,q06,3,2.399
artificial_forests_1000_dewey,02_all_children,q06,4,2.371
artificial_forests_1000_dewey,02_all_children,q06,5,2.331
artificial_forests_1000_prepost,02_all_children,q06,1,2.227
artificial_forests_1000_prepost,02_all_children,q06,2,2.249
artificial_forests_1000_prepost,02_all_children,q06,3,2.297
artificial_forests_1000_prepost,02_all_children,q06,4,2.172
artificial_forests_1000_prepost,02_all_children,q06,5,2.223
artificial_trees_truebase_10_baseline,02_all_children,q05,1,2.024
artificial_trees_truebase_10_baseline,02_all_children,q05,2,1.948
artificial_trees_truebase_10_baseline,02_all_children,q05,3,1.988
artificial_trees_truebase_10_baseline,02_all_children,q05,4,1.794
artificial_trees_truebase_10_baseline,02_all_children,q05,5,1.928
artificial_trees_truebase_10_dewey,02_all_children,q05,1,1.673
artificial_trees_truebase_10_dewey,02_all_children,q05,2,1.613
artificial_trees_truebase_10_dewey,02_all_children,q05,3,1.584
artificial_trees_truebase_10_dewey,02_all_children,q05,4,1.577
artificial_trees_truebase_10_dewey,02_all_children,q05,5,1.502
artificial_trees_truebase_10_prepost,02_all_children,q05,1,1.292
artificial_trees_truebase_10_prepost,02_all_children,q05,2,1.478
artificial_trees_truebase_10_prepost,02_all_children,q05,3,1.434
artificial_trees_truebase_10_prepost,02_all_children,q05,4,1.338
artificial_trees_truebase_10_prepost,02_all_children,q05,5,1.269
artificial_trees_truebase_10_baseline,02_all_children,q06,1,1.927
artificial_trees_truebase_10_baseline,02_all_children,q06,2,1.885
artificial_trees_truebase_10_baseline,02_all_children,q06,3,1.916
artificial_trees_truebase_10_baseline,02_all_children,q06,4,1.912
artificial_trees_truebase_10_baseline,02_all_children,q06,5,1.861
artificial_trees_truebase_10_dewey,02_all_children,q06,1,1.362
artificial_trees_truebase_10_dewey,02_all_children,q06,2,1.582
artificial_trees_truebase_10_dewey,02_all_children,q06,3,1.555
artificial_trees_truebase_10_dewey,02_all_children,q06,4,1.562
artificial_trees_truebase_10_dewey,02_all_children,q06,5,1.502
artificial_trees_truebase_10_prepost,02_all_children,q06,1,1.266
artificial_trees_truebase_10_prepost,02_all_children,q06,2,1.470
artificial_trees_truebase_10_prepost,02_all_children,q06,3,1.434
artificial_trees_truebase_10_prepost,02_all_children,q06,4,1.323
artificial_trees_truebase_10_prepost,02_all_children,q06,5,1.512
artificial_trees_truebase_100_baseline,02_all_children,q05,1,2.032
artificial_trees_truebase_100_baseline,02_all_children,q05,2,1.985
artificial_trees_truebase_100_baseline,02_all_children,q05,3,2.029
artificial_trees_truebase_100_baseline,02_all_children,q05,4,2.003
artificial_trees_truebase_100_baseline,02_all_children,q05,5,1.994
artificial_trees_truebase_100_dewey,02_all_children,q05,1,1.716
artificial_trees_truebase_100_dewey,02_all_children,q05,2,1.438
artificial_trees_truebase_100_dewey,02_all_children,q05,3,1.485
artificial_trees_truebase_100_dewey,02_all_children,q05,4,1.433
artificial_trees_truebase_100_dewey,02_all_children,q05,5,1.753
artificial_trees_truebase_100_prepost,02_all_children,q05,1,1.623
artificial_trees_truebase_100_prepost,02_all_children,q05,2,1.543
artificial_trees_truebase_100_prepost,02_all_children,q05,3,1.537
artificial_trees_truebase_100_prepost,02_all_children,q05,4,1.541
artificial_trees_truebase_100_prepost,02_all_children,q05,5,1.528
artificial_trees_truebase_100_baseline,02_all_children,q06,1,1.768
artificial_trees_truebase_100_baseline,02_all_children,q06,2,2.008
artificial_trees_truebase_100_baseline,02_all_children,q06,3,1.765
artificial_trees_truebase_100_baseline,02_all_children,q06,4,1.952
artificial_trees_truebase_100_baseline,02_all_children,q06,5,1.901
artificial_trees_truebase_100_dewey,02_all_children,q06,1,1.684
artificial_trees_truebase_100_dewey,02_all_children,q06,2,1.614
artificial_trees_truebase_100_dewey,02_all_children,q06,3,1.596
artificial_trees_truebase_100_dewey,02_all_children,q06,4,1.675
artificial_trees_truebase_100_dewey,02_all_children,q06,5,1.466
artificial_trees_truebase_100_prepost,02_all_children,q06,1,1.539
artificial_trees_truebase_100_prepost,02_all_children,q06,2,1.497
artificial_trees_truebase_100_prepost,02_all_children,q06,3,1.504
artificial_trees_truebase_100_prepost,02_all_children,q06,4,1.492
artificial_trees_truebase_100_prepost,02_all_children,q06,5,1.484
artificial_trees_truebase_1000_baseline,02_all_children,q05,1,2.501
artificial_trees_truebase_1000_baseline,02_all_children,q05,2,2.423
artificial_trees_truebase_1000_baseline,02_all_children,q05,3,2.438
artificial_trees_truebase_1000_baseline,02_all_children,q05,4,2.368
artificial_trees_truebase_1000_baseline,02_all_children,q05,5,2.390
artificial_trees_truebase_1000_dewey,02_all_children,q05,1,2.484
artificial_trees_truebase_1000_dewey,02_all_children,q05,2,2.404
artificial_trees_truebase_1000_dewey,02_all_children,q05,3,2.407
artificial_trees_truebase_1000_dewey,02_all_children,q05,4,2.370
artificial_trees_truebase_1000_dewey,02_all_children,q05,5,2.414
artificial_trees_truebase_1000_prepost,02_all_children,q05,1,2.378
artificial_trees_truebase_1000_prepost,02_all_children,q05,2,2.343
artificial_trees_truebase_1000_prepost,02_all_children,q05,3,2.331
artificial_trees_truebase_1000_prepost,02_all_children,q05,4,2.240
artificial_trees_truebase_1000_prepost,02_all_children,q05,5,2.273
artificial_trees_truebase_1000_baseline,02_all_children,q06,1,2.280
artificial_trees_truebase_1000_baseline,02_all_children,q06,2,2.194
artificial_trees_truebase_1000_baseline,02_all_children,q06,3,2.242
artificial_trees_truebase_1000_baseline,02_all_children,q06,4,2.271
artificial_trees_truebase_1000_baseline,02_all_children,q06,5,2.203
artificial_trees_truebase_1000_dewey,02_all_children,q06,1,2.229
artificial_trees_truebase_1000_dewey,02_all_children,q06,2,2.319
artificial_trees_truebase_1000_dewey,02_all_children,q06,3,2.354
artificial_trees_truebase_1000_dewey,02_all_children,q06,4,2.293
artificial_trees_truebase_1000_dewey,02_all_children,q06,5,2.388
artificial_trees_truebase_1000_prepost,02_all_children,q06,1,2.108
artificial_trees_truebase_1000_prepost,02_all_children,q06,2,2.280
artificial_trees_truebase_1000_prepost,02_all_children,q06,3,2.213
artificial_trees_truebase_1000_prepost,02_all_children,q06,4,2.125
artificial_trees_truebase_1000_prepost,02_all_children,q06,5,2.278
artificial_trees_truebase_10000_baseline,02_all_children,q05,1,6.561
artificial_trees_truebase_10000_baseline,02_all_children,q05,2,6.390
artificial_trees_truebase_10000_baseline,02_all_children,q05,3,6.320
artificial_trees_truebase_10000_baseline,02_all_children,q05,4,6.293
artificial_trees_truebase_10000_baseline,02_all_children,q05,5,6.241
artificial_trees_truebase_10000_dewey,02_all_children,q05,1,10.625
artificial_trees_truebase_10000_dewey,02_all_children,q05,2,10.517
artificial_trees_truebase_10000_dewey,02_all_children,q05,3,10.424
artificial_trees_truebase_10000_dewey,02_all_children,q05,4,10.180
artificial_trees_truebase_10000_dewey,02_all_children,q05,5,10.552
artificial_trees_truebase_10000_prepost,02_all_children,q05,1,10.513
artificial_trees_truebase_10000_prepost,02_all_children,q05,2,10.396
artificial_trees_truebase_10000_prepost,02_all_children,q05,3,10.382
artificial_trees_truebase_10000_prepost,02_all_children,q05,4,10.229
artificial_trees_truebase_10000_prepost,02_all_children,q05,5,10.292
artificial_trees_truebase_10000_baseline,02_all_children,q06,1,5.414
artificial_trees_truebase_10000_baseline,02_all_children,q06,2,5.413
artificial_trees_truebase_10000_baseline,02_all_children,q06,3,5.416
artificial_trees_truebase_10000_baseline,02_all_children,q06,4,5.412
artificial_trees_truebase_10000_baseline,02_all_children,q06,5,5.349
artificial_trees_truebase_10000_dewey,02_all_children,q06,1,10.451
artificial_trees_truebase_10000_dewey,02_all_children,q06,2,10.354
artificial_trees_truebase_10000_dewey,02_all_children,q06,3,10.382
artificial_trees_truebase_10000_dewey,02_all_children,q06,4,10.373
artificial_trees_truebase_10000_dewey,02_all_children,q06,5,10.339
artificial_trees_truebase_10000_prepost,02_all_children,q06,1,10.107
artificial_trees_truebase_10000_prepost,02_all_children,q06,2,10.434
artificial_trees_truebase_10000_prepost,02_all_children,q06,3,10.313
artificial_trees_truebase_10000_prepost,02_all_children,q06,4,10.242
artificial_trees_truebase_10000_prepost,02_all_children,q06,5,10.257
artificial_trees_truebase_100000_baseline,02_all_children,q05,1,58.069
artificial_trees_truebase_100000_baseline,02_all_children,q05,2,57.333
artificial_trees_truebase_100000_baseline,02_all_children,q05,3,57.017
artificial_trees_truebase_100000_baseline,02_all_children,q05,4,57.027
artificial_trees_truebase_100000_baseline,02_all_children,q05,5,65.208
artificial_trees_truebase_100000_dewey,02_all_children,q05,1,108.874
artificial_trees_truebase_100000_dewey,02_all_children,q05,2,107.338
artificial_trees_truebase_100000_dewey,02_all_children,q05,3,107.556
artificial_trees_truebase_100000_dewey,02_all_children,q05,4,106.686
artificial_trees_truebase_100000_dewey,02_all_children,q05,5,106.229
artificial_trees_truebase_100000_prepost,02_all_children,q05,1,104.025
artificial_trees_truebase_100000_prepost,02_all_children,q05,2,103.935
artificial_trees_truebase_100000_prepost,02_all_children,q05,3,104.705
artificial_trees_truebase_100000_prepost,02_all_children,q05,4,99.186
artificial_trees_truebase_100000_prepost,02_all_children,q05,5,105.419
artificial_trees_truebase_100000_baseline,02_all_children,q06,1,55.657
artificial_trees_truebase_100000_baseline,02_all_children,q06,2,55.795
artificial_trees_truebase_100000_baseline,02_all_children,q06,3,57.517
artificial_trees_truebase_100000_baseline,02_all_children,q06,4,55.934
artificial_trees_truebase_100000_baseline,02_all_children,q06,5,54.907
artificial_trees_truebase_100000_dewey,02_all_children,q06,1,101.668
artificial_trees_truebase_100000_dewey,02_all_children,q06,2,105.896
artificial_trees_truebase_100000_dewey,02_all_children,q06,3,103.328
artificial_trees_truebase_100000_dewey,02_all_children,q06,4,106.398
artificial_trees_truebase_100000_dewey,02_all_children,q06,5,105.013
artificial_trees_truebase_100000_prepost,02_all_children,q06,1,103.651
artificial_trees_truebase_100000_prepost,02_all_children,q06,2,103.651
artificial_trees_truebase_100000_prepost,02_all_children,q06,3,99.215
artificial_trees_truebase_100000_prepost,02_all_children,q06,4,94.826
artificial_trees_truebase_100000_prepost,02_all_children,q06,5,106.636
artificial_trees_ultratall_10_baseline,02_all_children,q05,1,1.993
artificial_trees_ultratall_10_baseline,02_all_children,q05,2,2.010
artificial_trees_ultratall_10_baseline,02_all_children,q05,3,2.032
artificial_trees_ultratall_10_baseline,02_all_children,q05,4,1.936
artificial_trees_ultratall_10_baseline,02_all_children,q05,5,1.780
artificial_trees_ultratall_10_dewey,02_all_children,q05,1,1.691
artificial_trees_ultratall_10_dewey,02_all_children,q05,2,1.562
artificial_trees_ultratall_10_dewey,02_all_children,q05,3,1.417
artificial_trees_ultratall_10_dewey,02_all_children,q05,4,1.630
artificial_trees_ultratall_10_dewey,02_all_children,q05,5,1.575
artificial_trees_ultratall_10_prepost,02_all_children,q05,1,1.506
artificial_trees_ultratall_10_prepost,02_all_children,q05,2,1.481
artificial_trees_ultratall_10_prepost,02_all_children,q05,3,1.457
artificial_trees_ultratall_10_prepost,02_all_children,q05,4,1.287
artificial_trees_ultratall_10_prepost,02_all_children,q05,5,1.489
artificial_trees_ultratall_10_baseline,02_all_children,q06,1,1.751
artificial_trees_ultratall_10_baseline,02_all_children,q06,2,1.946
artificial_trees_ultratall_10_baseline,02_all_children,q06,3,1.917
artificial_trees_ultratall_10_baseline,02_all_children,q06,4,1.956
artificial_trees_ultratall_10_baseline,02_all_children,q06,5,1.884
artificial_trees_ultratall_10_dewey,02_all_children,q06,1,1.552
artificial_trees_ultratall_10_dewey,02_all_children,q06,2,1.587
artificial_trees_ultratall_10_dewey,02_all_children,q06,3,1.516
artificial_trees_ultratall_10_dewey,02_all_children,q06,4,1.602
artificial_trees_ultratall_10_dewey,02_all_children,q06,5,1.519
artificial_trees_ultratall_10_prepost,02_all_children,q06,1,1.281
artificial_trees_ultratall_10_prepost,02_all_children,q06,2,1.464
artificial_trees_ultratall_10_prepost,02_all_children,q06,3,1.433
artificial_trees_ultratall_10_prepost,02_all_children,q06,4,1.455
artificial_trees_ultratall_10_prepost,02_all_children,q06,5,1.534
artificial_trees_ultratall_100_baseline,02_all_children,q05,1,2.069
artificial_trees_ultratall_100_baseline,02_all_children,q05,2,2.076
artificial_trees_ultratall_100_baseline,02_all_children,q05,3,2.020
artificial_trees_ultratall_100_baseline,02_all_children,q05,4,2.025
artificial_trees_ultratall_100_baseline,02_all_children,q05,5,2.017
artificial_trees_ultratall_100_dewey,02_all_children,q05,1,1.786
artificial_trees_ultratall_100_dewey,02_all_children,q05,2,1.639
artificial_trees_ultratall_100_dewey,02_all_children,q05,3,1.631
artificial_trees_ultratall_100_dewey,02_all_children,q05,4,1.658
artificial_trees_ultratall_100_dewey,02_all_children,q05,5,1.642
artificial_trees_ultratall_100_prepost,02_all_children,q05,1,1.671
artificial_trees_ultratall_100_prepost,02_all_children,q05,2,1.551
artificial_trees_ultratall_100_prepost,02_all_children,q05,3,1.496
artificial_trees_ultratall_100_prepost,02_all_children,q05,4,1.632
artificial_trees_ultratall_100_prepost,02_all_children,q05,5,1.570
artificial_trees_ultratall_100_baseline,02_all_children,q06,1,1.952
artificial_trees_ultratall_100_baseline,02_all_children,q06,2,1.917
artificial_trees_ultratall_100_baseline,02_all_children,q06,3,1.972
artificial_trees_ultratall_100_baseline,02_all_children,q06,4,1.950
artificial_trees_ultratall_100_baseline,02_all_children,q06,5,1.877
artificial_trees_ultratall_100_dewey,02_all_children,q06,1,1.457
artificial_trees_ultratall_100_dewey,02_all_children,q06,2,1.623
artificial_trees_ultratall_100_dewey,02_all_children,q06,3,1.633
artificial_trees_ultratall_100_dewey,02_all_children,q06,4,1.409
artificial_trees_ultratall_100_dewey,02_all_children,q06,5,1.648
artificial_trees_ultratall_100_prepost,02_all_children,q06,1,1.349
artificial_trees_ultratall_100_prepost,02_all_children,q06,2,1.530
artificial_trees_ultratall_100_prepost,02_all_children,q06,3,1.510
artificial_trees_ultratall_100_prepost,02_all_children,q06,4,1.499
artificial_trees_ultratall_100_prepost,02_all_children,q06,5,1.521
artificial_trees_ultratall_1000_baseline,02_all_children,q05,1,2.551
artificial_trees_ultratall_1000_baseline,02_all_children,q05,2,2.422
artificial_trees_ultratall_1000_baseline,02_all_children,q05,3,2.430
artificial_trees_ultratall_1000_baseline,02_all_children,q05,4,2.237
artificial_trees_ultratall_1000_baseline,02_all_children,q05,5,2.482
artificial_trees_ultratall_1000_dewey,02_all_children,q05,1,2.584
artificial_trees_ultratall_1000_dewey,02_all_children,q05,2,2.334
artificial_trees_ultratall_1000_dewey,02_all_children,q05,3,2.506
artificial_trees_ultratall_1000_dewey,02_all_children,q05,4,2.384
artificial_trees_ultratall_1000_dewey,02_all_children,q05,5,2.378
artificial_trees_ultratall_1000_prepost,02_all_children,q05,1,2.403
artificial_trees_ultratall_1000_prepost,02_all_children,q05,2,2.284
artificial_trees_ultratall_1000_prepost,02_all_children,q05,3,2.301
artificial_trees_ultratall_1000_prepost,02_all_children,q05,4,2.267
artificial_trees_ultratall_1000_prepost,02_all_children,q05,5,2.256
artificial_trees_ultratall_1000_baseline,02_all_children,q06,1,2.288
artificial_trees_ultratall_1000_baseline,02_all_children,q06,2,2.253
artificial_trees_ultratall_1000_baseline,02_all_children,q06,3,2.243
artificial_trees_ultratall_1000_baseline,02_all_children,q06,4,2.237
artificial_trees_ultratall_1000_baseline,02_all_children,q06,5,2.271
artificial_trees_ultratall_1000_dewey,02_all_children,q06,1,2.366
artificial_trees_ultratall_1000_dewey,02_all_children,q06,2,2.350
artificial_trees_ultratall_1000_dewey,02_all_children,q06,3,2.397
artificial_trees_ultratall_1000_dewey,02_all_children,q06,4,2.391
artificial_trees_ultratall_1000_dewey,02_all_children,q06,5,2.390
artificial_trees_ultratall_1000_prepost,02_all_children,q06,1,2.078
artificial_trees_ultratall_1000_prepost,02_all_children,q06,2,2.261
artificial_trees_ultratall_1000_prepost,02_all_children,q06,3,2.306
artificial_trees_ultratall_1000_prepost,02_all_children,q06,4,2.243
artificial_trees_ultratall_1000_prepost,02_all_children,q06,5,2.251
artificial_trees_ultratall_10000_baseline,02_all_children,q05,1,6.468
artificial_trees_ultratall_10000_baseline,02_all_children,q05,2,6.325
artificial_trees_ultratall_10000_baseline,02_all_children,q05,3,6.237
artificial_trees_ultratall_10000_baseline,02_all_children,q05,4,6.241
artificial_trees_ultratall_10000_baseline,02_all_children,q05,5,6.292
artificial_trees_ultratall_10000_dewey,02_all_children,q05,1,10.808
artificial_trees_ultratall_10000_dewey,02_all_children,q05,2,10.573
artificial_trees_ultratall_10000_dewey,02_all_children,q05,3,10.510
artificial_trees_ultratall_10000_dewey,02_all_children,q05,4,10.450
artificial_trees_ultratall_10000_dewey,02_all_children,q05,5,10.376
artificial_trees_ultratall_10000_prepost,02_all_children,q05,1,10.504
artificial_trees_ultratall_10000_prepost,02_all_children,q05,2,10.320
artificial_trees_ultratall_10000_prepost,02_all_children,q05,3,10.354
artificial_trees_ultratall_10000_prepost,02_all_children,q05,4,10.159
artificial_trees_ultratall_10000_prepost,02_all_children,q05,5,10.198
artificial_trees_ultratall_10000_baseline,02_all_children,q06,1,5.201
artificial_trees_ultratall_10000_baseline,02_all_children,q06,2,5.326
artificial_trees_ultratall_10000_baseline,02_all_children,q06,3,5.367
artificial_trees_ultratall_10000_baseline,02_all_children,q06,4,5.399
artificial_trees_ultratall_10000_baseline,02_all_children,q06,5,5.424
artificial_trees_ultratall_10000_dewey,02_all_children,q06,1,10.171
artificial_trees_ultratall_10000_dewey,02_all_children,q06,2,10.460
artificial_trees_ultratall_10000_dewey,02_all_children,q06,3,10.287
artificial_trees_ultratall_10000_dewey,02_all_children,q06,4,10.420
artificial_trees_ultratall_10000_dewey,02_all_children,q06,5,10.357
artificial_trees_ultratall_10000_prepost,02_all_children,q06,1,10.223
artificial_trees_ultratall_10000_prepost,02_all_children,q06,2,10.136
artificial_trees_ultratall_10000_prepost,02_all_children,q06,3,10.182
artificial_trees_ultratall_10000_prepost,02_all_children,q06,4,10.162
artificial_trees_ultratall_10000_prepost,02_all_children,q06,5,10.137
artificial_trees_ultratall_100000_baseline,02_all_children,q05,1,66.323
artificial_trees_ultratall_100000_baseline,02_all_children,q05,2,64.523
artificial_trees_ultratall_100000_baseline,02_all_children,q05,3,64.580
artificial_trees_ultratall_100000_baseline,02_all_children,q05,4,65.479
artificial_trees_ultratall_100000_baseline,02_all_children,q05,5,65.723
artificial_trees_ultratall_100000_dewey,02_all_children,q05,1,108.698
artificial_trees_ultratall_100000_dewey,02_all_children,q05,2,104.924
artificial_trees_ultratall_100000_dewey,02_all_children,q05,3,104.493
artificial_trees_ultratall_100000_dewey,02_all_children,q05,4,105.034
artificial_trees_ultratall_100000_dewey,02_all_children,q05,5,107.271
artificial_trees_ultratall_100000_prepost,02_all_children,q05,1,104.819
artificial_trees_ultratall_100000_prepost,02_all_children,q05,2,99.786
artificial_trees_ultratall_100000_prepost,02_all_children,q05,3,99.605
artificial_trees_ultratall_100000_prepost,02_all_children,q05,4,103.741
artificial_trees_ultratall_100000_prepost,02_all_children,q05,5,94.777
artificial_trees_ultratall_100000_baseline,02_all_children,q06,1,55.546
artificial_trees_ultratall_100000_baseline,02_all_children,q06,2,55.708
artificial_trees_ultratall_100000_baseline,02_all_children,q06,3,57.375
artificial_trees_ultratall_100000_baseline,02_all_children,q06,4,56.758
artificial_trees_ultratall_100000_baseline,02_all_children,q06,5,56.285
artificial_trees_ultratall_100000_dewey,02_all_children,q06,1,107.146
artificial_trees_ultratall_100000_dewey,02_all_children,q06,2,106.037
artificial_trees_ultratall_100000_dewey,02_all_children,q06,3,107.538
artificial_trees_ultratall_100000_dewey,02_all_children,q06,4,105.341
artificial_trees_ultratall_100000_dewey,02_all_children,q06,5,107.540
artificial_trees_ultratall_100000_prepost,02_all_children,q06,1,103.822
artificial_trees_ultratall_100000_prepost,02_all_children,q06,2,100.758
artificial_trees_ultratall_100000_prepost,02_all_children,q06,3,104.187
artificial_trees_ultratall_100000_prepost,02_all_children,q06,4,103.856
artificial_trees_ultratall_100000_prepost,02_all_children,q06,5,105.339
artificial_trees_ultrawide_10_baseline,02_all_children,q05,1,2.029
artificial_trees_ultrawide_10_baseline,02_all_children,q05,2,2.019
artificial_trees_ultrawide_10_baseline,02_all_children,q05,3,1.930
artificial_trees_ultrawide_10_baseline,02_all_children,q05,4,1.985
artificial_trees_ultrawide_10_baseline,02_all_children,q05,5,1.955
artificial_trees_ultrawide_10_dewey,02_all_children,q05,1,1.651
artificial_trees_ultrawide_10_dewey,02_all_children,q05,2,1.624
artificial_trees_ultrawide_10_dewey,02_all_children,q05,3,1.581
artificial_trees_ultrawide_10_dewey,02_all_children,q05,4,1.576
artificial_trees_ultrawide_10_dewey,02_all_children,q05,5,1.422
artificial_trees_ultrawide_10_prepost,02_all_children,q05,1,1.544
artificial_trees_ultrawide_10_prepost,02_all_children,q05,2,1.511
artificial_trees_ultrawide_10_prepost,02_all_children,q05,3,1.455
artificial_trees_ultrawide_10_prepost,02_all_children,q05,4,1.462
artificial_trees_ultrawide_10_prepost,02_all_children,q05,5,1.422
artificial_trees_ultrawide_10_baseline,02_all_children,q06,1,1.632
artificial_trees_ultrawide_10_baseline,02_all_children,q06,2,1.654
artificial_trees_ultrawide_10_baseline,02_all_children,q06,3,1.951
artificial_trees_ultrawide_10_baseline,02_all_children,q06,4,1.844
artificial_trees_ultrawide_10_baseline,02_all_children,q06,5,1.929
artificial_trees_ultrawide_10_dewey,02_all_children,q06,1,1.561
artificial_trees_ultrawide_10_dewey,02_all_children,q06,2,1.524
artificial_trees_ultrawide_10_dewey,02_all_children,q06,3,1.560
artificial_trees_ultrawide_10_dewey,02_all_children,q06,4,1.581
artificial_trees_ultrawide_10_dewey,02_all_children,q06,5,1.534
artificial_trees_ultrawide_10_prepost,02_all_children,q06,1,1.295
artificial_trees_ultrawide_10_prepost,02_all_children,q06,2,1.191
artificial_trees_ultrawide_10_prepost,02_all_children,q06,3,1.530
artificial_trees_ultrawide_10_prepost,02_all_children,q06,4,1.380
artificial_trees_ultrawide_10_prepost,02_all_children,q06,5,1.445
artificial_trees_ultrawide_100_baseline,02_all_children,q05,1,2.041
artificial_trees_ultrawide_100_baseline,02_all_children,q05,2,2.058
artificial_trees_ultrawide_100_baseline,02_all_children,q05,3,2.025
artificial_trees_ultrawide_100_baseline,02_all_children,q05,4,1.858
artificial_trees_ultrawide_100_baseline,02_all_children,q05,5,2.092
artificial_trees_ultrawide_100_dewey,02_all_children,q05,1,1.760
artificial_trees_ultrawide_100_dewey,02_all_children,q05,2,1.656
artificial_trees_ultrawide_100_dewey,02_all_children,q05,3,1.729
artificial_trees_ultrawide_100_dewey,02_all_children,q05,4,1.648
artificial_trees_ultrawide_100_dewey,02_all_children,q05,5,1.490
artificial_trees_ultrawide_100_prepost,02_all_children,q05,1,1.616
artificial_trees_ultrawide_100_prepost,02_all_children,q05,2,1.542
artificial_trees_ultrawide_100_prepost,02_all_children,q05,3,1.565
artificial_trees_ultrawide_100_prepost,02_all_children,q05,4,1.416
artificial_trees_ultrawide_100_prepost,02_all_children,q05,5,1.599
artificial_trees_ultrawide_100_baseline,02_all_children,q06,1,1.950
artificial_trees_ultrawide_100_baseline,02_all_children,q06,2,2.005
artificial_trees_ultrawide_100_baseline,02_all_children,q06,3,1.937
artificial_trees_ultrawide_100_baseline,02_all_children,q06,4,1.955
artificial_trees_ultrawide_100_baseline,02_all_children,q06,5,1.953
artificial_trees_ultrawide_100_dewey,02_all_children,q06,1,1.486
artificial_trees_ultrawide_100_dewey,02_all_children,q06,2,1.714
artificial_trees_ultrawide_100_dewey,02_all_children,q06,3,1.651
artificial_trees_ultrawide_100_dewey,02_all_children,q06,4,1.677
artificial_trees_ultrawide_100_dewey,02_all_children,q06,5,1.640
artificial_trees_ultrawide_100_prepost,02_all_children,q06,1,1.539
artificial_trees_ultrawide_100_prepost,02_all_children,q06,2,1.497
artificial_trees_ultrawide_100_prepost,02_all_children,q06,3,1.509
artificial_trees_ultrawide_100_prepost,02_all_children,q06,4,1.514
artificial_trees_ultrawide_100_prepost,02_all_children,q06,5,1.559
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,1,2.529
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,2,2.437
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,3,2.454
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,4,2.394
artificial_trees_ultrawide_1000_baseline,02_all_children,q05,5,2.459
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,1,2.573
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,2,2.400
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,3,2.403
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,4,2.402
artificial_trees_ultrawide_1000_dewey,02_all_children,q05,5,2.421
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,1,2.541
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,2,2.375
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,3,2.428
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,4,2.398
artificial_trees_ultrawide_1000_prepost,02_all_children,q05,5,2.401
artificial_trees_ultrawide_1000_baseline,02_all_children,q06,1,2.069
artificial_trees_ultrawide_1000_baseline,02_all_children,q06,2,2.400
artificial_trees_ultrawide_1000_baseline,02_all_children,q06,3,2.298
artificial_trees_ultrawide_1000_baseline,02_all_children,q06,4,2.259
artificial_trees_ultrawide_1000_baseline,02_all_children,q06,5,2.294
artificial_trees_ultrawide_1000_dewey,02_all_children,q06,1,2.267
artificial_trees_ultrawide_1000_dewey,02_all_children,q06,2,2.147
artificial_trees_ultrawide_1000_dewey,02_all_children,q06,3,2.516
artificial_trees_ultrawide_1000_dewey,02_all_children,q06,4,2.290
artificial_trees_ultrawide_1000_dewey,02_all_children,q06,5,2.437
artificial_trees_ultrawide_1000_prepost,02_all_children,q06,1,2.399
artificial_trees_ultrawide_1000_prepost,02_all_children,q06,2,2.323
artificial_trees_ultrawide_1000_prepost,02_all_children,q06,3,2.303
artificial_trees_ultrawide_1000_prepost,02_all_children,q06,4,2.351
artificial_trees_ultrawide_1000_prepost,02_all_children,q06,5,2.319
artificial_trees_ultrawide_10000_baseline,02_all_children,q05,1,6.430
artificial_trees_ultrawide_10000_baseline,02_all_children,q05,2,6.400
artificial_trees_ultrawide_10000_baseline,02_all_children,q05,3,6.087
artificial_trees_ultrawide_10000_baseline,02_all_children,q05,4,6.300
artificial_trees_ultrawide_10000_baseline,02_all_children,q05,5,6.200
artificial_trees_ultrawide_10000_dewey,02_all_children,q05,1,10.627
artificial_trees_ultrawide_10000_dewey,02_all_children,q05,2,10.637
artificial_trees_ultrawide_10000_dewey,02_all_children,q05,3,10.580
artificial_trees_ultrawide_10000_dewey,02_all_children,q05,4,10.390
artificial_trees_ultrawide_10000_dewey,02_all_children,q05,5,10.390
