graph,query,scenario,run,runtime_ms
artificial_trees_truebase_100_prepost,05_all_leaves,q04,2,2.081
artificial_trees_truebase_100_prepost,05_all_leaves,q04,3,1.555
artificial_trees_truebase_100_prepost,05_all_leaves,q04,4,1.562
artificial_trees_truebase_100_prepost,05_all_leaves,q04,5,1.524
artificial_trees_truebase_1000_baseline,05_all_leaves,q01_q02,1,61.470
artificial_trees_truebase_1000_baseline,05_all_leaves,q01_q02,2,29.443
artificial_trees_truebase_1000_baseline,05_all_leaves,q01_q02,3,28.808
artificial_trees_truebase_1000_baseline,05_all_leaves,q01_q02,4,63.788
artificial_trees_truebase_1000_baseline,05_all_leaves,q01_q02,5,30.556
artificial_trees_truebase_1000_dewey,05_all_leaves,q01_q02,1,95.563
artificial_trees_truebase_1000_dewey,05_all_leaves,q01_q02,2,36.037
artificial_trees_truebase_1000_dewey,05_all_leaves,q01_q02,3,34.081
artificial_trees_truebase_1000_dewey,05_all_leaves,q01_q02,4,34.610
artificial_trees_truebase_1000_dewey,05_all_leaves,q01_q02,5,33.425
artificial_trees_truebase_1000_prepost,05_all_leaves,q01_q02,1,79.753
artificial_trees_truebase_1000_prepost,05_all_leaves,q01_q02,2,35.471
artificial_trees_truebase_1000_prepost,05_all_leaves,q01_q02,3,34.177
artificial_trees_truebase_1000_prepost,05_all_leaves,q01_q02,4,35.149
artificial_trees_truebase_1000_prepost,05_all_leaves,q01_q02,5,34.303
artificial_trees_truebase_1000_baseline,05_all_leaves,q03,1,12.477
artificial_trees_truebase_1000_baseline,05_all_leaves,q03,2,1.537
artificial_trees_truebase_1000_baseline,05_all_leaves,q03,3,1.423
artificial_trees_truebase_1000_baseline,05_all_leaves,q03,4,1.424
artificial_trees_truebase_1000_baseline,05_all_leaves,q03,5,1.405
artificial_trees_truebase_1000_dewey,05_all_leaves,q03,1,17.641
artificial_trees_truebase_1000_dewey,05_all_leaves,q03,2,1.729
artificial_trees_truebase_1000_dewey,05_all_leaves,q03,3,1.661
artificial_trees_truebase_1000_dewey,05_all_leaves,q03,4,1.632
artificial_trees_truebase_1000_dewey,05_all_leaves,q03,5,1.548
artificial_trees_truebase_1000_prepost,05_all_leaves,q03,1,11.513
artificial_trees_truebase_1000_prepost,05_all_leaves,q03,2,1.438
artificial_trees_truebase_1000_prepost,05_all_leaves,q03,3,1.394
artificial_trees_truebase_1000_prepost,05_all_leaves,q03,4,1.520
artificial_trees_truebase_1000_prepost,05_all_leaves,q03,5,1.481
artificial_trees_truebase_1000_baseline,05_all_leaves,q04,1,10.464
artificial_trees_truebase_1000_baseline,05_all_leaves,q04,2,1.214
artificial_trees_truebase_1000_baseline,05_all_leaves,q04,3,1.221
artificial_trees_truebase_1000_baseline,05_all_leaves,q04,4,1.204
artificial_trees_truebase_1000_baseline,05_all_leaves,q04,5,1.165
artificial_trees_truebase_1000_dewey,05_all_leaves,q04,1,13.568
artificial_trees_truebase_1000_dewey,05_all_leaves,q04,2,1.223
artificial_trees_truebase_1000_dewey,05_all_leaves,q04,3,1.184
artificial_trees_truebase_1000_dewey,05_all_leaves,q04,4,1.166
artificial_trees_truebase_1000_dewey,05_all_leaves,q04,5,1.182
artificial_trees_truebase_1000_prepost,05_all_leaves,q04,1,9.084
artificial_trees_truebase_1000_prepost,05_all_leaves,q04,2,1.235
artificial_trees_truebase_1000_prepost,05_all_leaves,q04,3,1.111
artificial_trees_truebase_1000_prepost,05_all_leaves,q04,4,1.029
artificial_trees_truebase_1000_prepost,05_all_leaves,q04,5,1.023
artificial_trees_truebase_10000_baseline,05_all_leaves,q01_q02,1,451.254
artificial_trees_truebase_10000_baseline,05_all_leaves,q01_q02,2,294.612
artificial_trees_truebase_10000_baseline,05_all_leaves,q01_q02,3,294.744
artificial_trees_truebase_10000_baseline,05_all_leaves,q01_q02,4,334.013
artificial_trees_truebase_10000_baseline,05_all_leaves,q01_q02,5,291.206
artificial_trees_truebase_10000_dewey,05_all_leaves,q01_q02,1,445.317
artificial_trees_truebase_10000_dewey,05_all_leaves,q01_q02,2,337.873
artificial_trees_truebase_10000_dewey,05_all_leaves,q01_q02,3,338.517
artificial_trees_truebase_10000_dewey,05_all_leaves,q01_q02,4,388.321
artificial_trees_truebase_10000_dewey,05_all_leaves,q01_q02,5,336.781
artificial_trees_truebase_10000_prepost,05_all_leaves,q01_q02,1,440.487
artificial_trees_truebase_10000_prepost,05_all_leaves,q01_q02,2,348.685
artificial_trees_truebase_10000_prepost,05_all_leaves,q01_q02,3,349.435
artificial_trees_truebase_10000_prepost,05_all_leaves,q01_q02,4,400.010
artificial_trees_truebase_10000_prepost,05_all_leaves,q01_q02,5,349.448
artificial_trees_truebase_10000_baseline,05_all_leaves,q03,1,13.140
artificial_trees_truebase_10000_baseline,05_all_leaves,q03,2,1.615
artificial_trees_truebase_10000_baseline,05_all_leaves,q03,3,1.400
artificial_trees_truebase_10000_baseline,05_all_leaves,q03,4,1.386
artificial_trees_truebase_10000_baseline,05_all_leaves,q03,5,1.387
artificial_trees_truebase_10000_dewey,05_all_leaves,q03,1,16.334
artificial_trees_truebase_10000_dewey,05_all_leaves,q03,2,1.796
artificial_trees_truebase_10000_dewey,05_all_leaves,q03,3,1.848
artificial_trees_truebase_10000_dewey,05_all_leaves,q03,4,1.857
artificial_trees_truebase_10000_dewey,05_all_leaves,q03,5,1.897
artificial_trees_truebase_10000_prepost,05_all_leaves,q03,1,12.439
artificial_trees_truebase_10000_prepost,05_all_leaves,q03,2,2.169
artificial_trees_truebase_10000_prepost,05_all_leaves,q03,3,2.120
artificial_trees_truebase_10000_prepost,05_all_leaves,q03,4,2.128
artificial_trees_truebase_10000_prepost,05_all_leaves,q03,5,2.099
artificial_trees_truebase_10000_baseline,05_all_leaves,q04,1,12.009
artificial_trees_truebase_10000_baseline,05_all_leaves,q04,2,1.878
artificial_trees_truebase_10000_baseline,05_all_leaves,q04,3,1.778
artificial_trees_truebase_10000_baseline,05_all_leaves,q04,4,1.755
artificial_trees_truebase_10000_baseline,05_all_leaves,q04,5,1.769
artificial_trees_truebase_10000_dewey,05_all_leaves,q04,1,16.120
artificial_trees_truebase_10000_dewey,05_all_leaves,q04,2,1.939
artificial_trees_truebase_10000_dewey,05_all_leaves,q04,3,2.001
artificial_trees_truebase_10000_dewey,05_all_leaves,q04,4,1.935
artificial_trees_truebase_10000_dewey,05_all_leaves,q04,5,1.916
artificial_trees_truebase_10000_prepost,05_all_leaves,q04,1,12.243
artificial_trees_truebase_10000_prepost,05_all_leaves,q04,2,1.950
artificial_trees_truebase_10000_prepost,05_all_leaves,q04,3,1.855
artificial_trees_truebase_10000_prepost,05_all_leaves,q04,4,1.849
artificial_trees_truebase_10000_prepost,05_all_leaves,q04,5,1.851
artificial_trees_truebase_100000_baseline,05_all_leaves,q01_q02,1,4338.523
artificial_trees_truebase_100000_baseline,05_all_leaves,q01_q02,2,4085.551
artificial_trees_truebase_100000_baseline,05_all_leaves,q01_q02,3,4021.461
artificial_trees_truebase_100000_baseline,05_all_leaves,q01_q02,4,3968.975
artificial_trees_truebase_100000_baseline,05_all_leaves,q01_q02,5,4111.638
artificial_trees_truebase_100000_dewey,05_all_leaves,q01_q02,1,5058.242
artificial_trees_truebase_100000_dewey,05_all_leaves,q01_q02,2,4742.762
artificial_trees_truebase_100000_dewey,05_all_leaves,q01_q02,3,4977.287
artificial_trees_truebase_100000_dewey,05_all_leaves,q01_q02,4,4815.114
artificial_trees_truebase_100000_dewey,05_all_leaves,q01_q02,5,4919.862
artificial_trees_truebase_100000_prepost,05_all_leaves,q01_q02,1,4934.784
artificial_trees_truebase_100000_prepost,05_all_leaves,q01_q02,2,5069.874
artificial_trees_truebase_100000_prepost,05_all_leaves,q01_q02,3,4813.953
artificial_trees_truebase_100000_prepost,05_all_leaves,q01_q02,4,5057.594
artificial_trees_truebase_100000_prepost,05_all_leaves,q01_q02,5,5171.803
artificial_trees_truebase_100000_baseline,05_all_leaves,q03,1,14.610
artificial_trees_truebase_100000_baseline,05_all_leaves,q03,2,2.404
artificial_trees_truebase_100000_baseline,05_all_leaves,q03,3,2.305
artificial_trees_truebase_100000_baseline,05_all_leaves,q03,4,2.310
artificial_trees_truebase_100000_baseline,05_all_leaves,q03,5,2.473
artificial_trees_truebase_100000_dewey,05_all_leaves,q03,1,17.133
artificial_trees_truebase_100000_dewey,05_all_leaves,q03,2,2.489
artificial_trees_truebase_100000_dewey,05_all_leaves,q03,3,2.416
artificial_trees_truebase_100000_dewey,05_all_leaves,q03,4,2.395
artificial_trees_truebase_100000_dewey,05_all_leaves,q03,5,3.115
artificial_trees_truebase_100000_prepost,05_all_leaves,q03,1,12.493
artificial_trees_truebase_100000_prepost,05_all_leaves,q03,2,2.386
artificial_trees_truebase_100000_prepost,05_all_leaves,q03,3,2.454
artificial_trees_truebase_100000_prepost,05_all_leaves,q03,4,2.239
artificial_trees_truebase_100000_prepost,05_all_leaves,q03,5,2.251
artificial_trees_truebase_100000_baseline,05_all_leaves,q04,1,11.449
artificial_trees_truebase_100000_baseline,05_all_leaves,q04,2,1.351
artificial_trees_truebase_100000_baseline,05_all_leaves,q04,3,1.285
artificial_trees_truebase_100000_baseline,05_all_leaves,q04,4,1.266
artificial_trees_truebase_100000_baseline,05_all_leaves,q04,5,1.269
artificial_trees_truebase_100000_dewey,05_all_leaves,q04,1,14.555
artificial_trees_truebase_100000_dewey,05_all_leaves,q04,2,1.230
artificial_trees_truebase_100000_dewey,05_all_leaves,q04,3,1.336
artificial_trees_truebase_100000_dewey,05_all_leaves,q04,4,1.173
artificial_trees_truebase_100000_dewey,05_all_leaves,q04,5,1.137
artificial_trees_truebase_100000_prepost,05_all_leaves,q04,1,9.577
artificial_trees_truebase_100000_prepost,05_all_leaves,q04,2,1.048
artificial_trees_truebase_100000_prepost,05_all_leaves,q04,3,1.187
artificial_trees_truebase_100000_prepost,05_all_leaves,q04,4,1.044
artificial_trees_truebase_100000_prepost,05_all_leaves,q04,5,1.030
artificial_trees_ultratall_10_baseline,05_all_leaves,q01_q02,1,40.818
artificial_trees_ultratall_10_baseline,05_all_leaves,q01_q02,2,1.824
artificial_trees_ultratall_10_baseline,05_all_leaves,q01_q02,3,1.741
artificial_trees_ultratall_10_baseline,05_all_leaves,q01_q02,4,1.757
artificial_trees_ultratall_10_baseline,05_all_leaves,q01_q02,5,1.781
artificial_trees_ultratall_10_dewey,05_all_leaves,q01_q02,1,38.320
artificial_trees_ultratall_10_dewey,05_all_leaves,q01_q02,2,1.890
artificial_trees_ultratall_10_dewey,05_all_leaves,q01_q02,3,1.799
artificial_trees_ultratall_10_dewey,05_all_leaves,q01_q02,4,1.826
artificial_trees_ultratall_10_dewey,05_all_leaves,q01_q02,5,1.828
artificial_trees_ultratall_10_prepost,05_all_leaves,q01_q02,1,68.727
artificial_trees_ultratall_10_prepost,05_all_leaves,q01_q02,2,1.990
artificial_trees_ultratall_10_prepost,05_all_leaves,q01_q02,3,1.907
artificial_trees_ultratall_10_prepost,05_all_leaves,q01_q02,4,1.966
artificial_trees_ultratall_10_prepost,05_all_leaves,q01_q02,5,2.037
artificial_trees_ultratall_10_baseline,05_all_leaves,q03,1,12.768
artificial_trees_ultratall_10_baseline,05_all_leaves,q03,2,2.084
artificial_trees_ultratall_10_baseline,05_all_leaves,q03,3,1.959
artificial_trees_ultratall_10_baseline,05_all_leaves,q03,4,1.969
artificial_trees_ultratall_10_baseline,05_all_leaves,q03,5,1.940
artificial_trees_ultratall_10_dewey,05_all_leaves,q03,1,16.104
artificial_trees_ultratall_10_dewey,05_all_leaves,q03,2,2.079
artificial_trees_ultratall_10_dewey,05_all_leaves,q03,3,1.933
artificial_trees_ultratall_10_dewey,05_all_leaves,q03,4,1.919
artificial_trees_ultratall_10_dewey,05_all_leaves,q03,5,1.937
artificial_trees_ultratall_10_prepost,05_all_leaves,q03,1,10.287
artificial_trees_ultratall_10_prepost,05_all_leaves,q03,2,1.931
artificial_trees_ultratall_10_prepost,05_all_leaves,q03,3,1.837
artificial_trees_ultratall_10_prepost,05_all_leaves,q03,4,1.851
artificial_trees_ultratall_10_prepost,05_all_leaves,q03,5,1.899
artificial_trees_ultratall_10_baseline,05_all_leaves,q04,1,10.876
artificial_trees_ultratall_10_baseline,05_all_leaves,q04,2,1.533
artificial_trees_ultratall_10_baseline,05_all_leaves,q04,3,1.547
artificial_trees_ultratall_10_baseline,05_all_leaves,q04,4,1.486
artificial_trees_ultratall_10_baseline,05_all_leaves,q04,5,1.483
artificial_trees_ultratall_10_dewey,05_all_leaves,q04,1,13.934
artificial_trees_ultratall_10_dewey,05_all_leaves,q04,2,2.782
artificial_trees_ultratall_10_dewey,05_all_leaves,q04,3,1.608
artificial_trees_ultratall_10_dewey,05_all_leaves,q04,4,1.579
artificial_trees_ultratall_10_dewey,05_all_leaves,q04,5,1.539
artificial_trees_ultratall_10_prepost,05_all_leaves,q04,1,10.449
artificial_trees_ultratall_10_prepost,05_all_leaves,q04,2,1.894
artificial_trees_ultratall_10_prepost,05_all_leaves,q04,3,1.488
artificial_trees_ultratall_10_prepost,05_all_leaves,q04,4,1.474
artificial_trees_ultratall_10_prepost,05_all_leaves,q04,5,1.445
artificial_trees_ultratall_100_baseline,05_all_leaves,q01_q02,1,44.183
artificial_trees_ultratall_100_baseline,05_all_leaves,q01_q02,2,6.757
artificial_trees_ultratall_100_baseline,05_all_leaves,q01_q02,3,6.712
artificial_trees_ultratall_100_baseline,05_all_leaves,q01_q02,4,7.010
artificial_trees_ultratall_100_baseline,05_all_leaves,q01_q02,5,6.730
artificial_trees_ultratall_100_dewey,05_all_leaves,q01_q02,1,77.049
artificial_trees_ultratall_100_dewey,05_all_leaves,q01_q02,2,10.331
artificial_trees_ultratall_100_dewey,05_all_leaves,q01_q02,3,8.763
artificial_trees_ultratall_100_dewey,05_all_leaves,q01_q02,4,8.741
artificial_trees_ultratall_100_dewey,05_all_leaves,q01_q02,5,8.957
artificial_trees_ultratall_100_prepost,05_all_leaves,q01_q02,1,64.111
artificial_trees_ultratall_100_prepost,05_all_leaves,q01_q02,2,8.180
artificial_trees_ultratall_100_prepost,05_all_leaves,q01_q02,3,8.095
artificial_trees_ultratall_100_prepost,05_all_leaves,q01_q02,4,8.301
artificial_trees_ultratall_100_prepost,05_all_leaves,q01_q02,5,7.988
artificial_trees_ultratall_100_baseline,05_all_leaves,q03,1,15.602
artificial_trees_ultratall_100_baseline,05_all_leaves,q03,2,1.917
artificial_trees_ultratall_100_baseline,05_all_leaves,q03,3,1.836
artificial_trees_ultratall_100_baseline,05_all_leaves,q03,4,1.778
artificial_trees_ultratall_100_baseline,05_all_leaves,q03,5,1.770
artificial_trees_ultratall_100_dewey,05_all_leaves,q03,1,17.204
artificial_trees_ultratall_100_dewey,05_all_leaves,q03,2,2.001
artificial_trees_ultratall_100_dewey,05_all_leaves,q03,3,1.929
artificial_trees_ultratall_100_dewey,05_all_leaves,q03,4,1.912
artificial_trees_ultratall_100_dewey,05_all_leaves,q03,5,1.945
artificial_trees_ultratall_100_prepost,05_all_leaves,q03,1,11.990
artificial_trees_ultratall_100_prepost,05_all_leaves,q03,2,2.286
artificial_trees_ultratall_100_prepost,05_all_leaves,q03,3,1.831
artificial_trees_ultratall_100_prepost,05_all_leaves,q03,4,1.789
artificial_trees_ultratall_100_prepost,05_all_leaves,q03,5,1.809
artificial_trees_ultratall_100_baseline,05_all_leaves,q04,1,11.275
artificial_trees_ultratall_100_baseline,05_all_leaves,q04,2,2.066
artificial_trees_ultratall_100_baseline,05_all_leaves,q04,3,1.577
artificial_trees_ultratall_100_baseline,05_all_leaves,q04,4,1.550
artificial_trees_ultratall_100_baseline,05_all_leaves,q04,5,1.504
artificial_trees_ultratall_100_dewey,05_all_leaves,q04,1,15.120
artificial_trees_ultratall_100_dewey,05_all_leaves,q04,2,1.639
artificial_trees_ultratall_100_dewey,05_all_leaves,q04,3,2.000
artificial_trees_ultratall_100_dewey,05_all_leaves,q04,4,1.612
artificial_trees_ultratall_100_dewey,05_all_leaves,q04,5,1.598
artificial_trees_ultratall_100_prepost,05_all_leaves,q04,1,10.827
artificial_trees_ultratall_100_prepost,05_all_leaves,q04,2,1.562
artificial_trees_ultratall_100_prepost,05_all_leaves,q04,3,1.471
artificial_trees_ultratall_100_prepost,05_all_leaves,q04,4,1.947
artificial_trees_ultratall_100_prepost,05_all_leaves,q04,5,1.455
artificial_trees_ultratall_1000_baseline,05_all_leaves,q01_q02,1,81.749
artificial_trees_ultratall_1000_baseline,05_all_leaves,q01_q02,2,43.135
artificial_trees_ultratall_1000_baseline,05_all_leaves,q01_q02,3,37.618
artificial_trees_ultratall_1000_baseline,05_all_leaves,q01_q02,4,33.864
artificial_trees_ultratall_1000_baseline,05_all_leaves,q01_q02,5,33.288
artificial_trees_ultratall_1000_dewey,05_all_leaves,q01_q02,1,93.526
artificial_trees_ultratall_1000_dewey,05_all_leaves,q01_q02,2,40.572
artificial_trees_ultratall_1000_dewey,05_all_leaves,q01_q02,3,33.753
artificial_trees_ultratall_1000_dewey,05_all_leaves,q01_q02,4,31.343
artificial_trees_ultratall_1000_dewey,05_all_leaves,q01_q02,5,30.372
artificial_trees_ultratall_1000_prepost,05_all_leaves,q01_q02,1,76.730
artificial_trees_ultratall_1000_prepost,05_all_leaves,q01_q02,2,35.751
artificial_trees_ultratall_1000_prepost,05_all_leaves,q01_q02,3,30.039
artificial_trees_ultratall_1000_prepost,05_all_leaves,q01_q02,4,28.267
artificial_trees_ultratall_1000_prepost,05_all_leaves,q01_q02,5,27.389
artificial_trees_ultratall_1000_baseline,05_all_leaves,q03,1,12.300
artificial_trees_ultratall_1000_baseline,05_all_leaves,q03,2,1.401
artificial_trees_ultratall_1000_baseline,05_all_leaves,q03,3,1.332
artificial_trees_ultratall_1000_baseline,05_all_leaves,q03,4,1.335
artificial_trees_ultratall_1000_baseline,05_all_leaves,q03,5,1.336
artificial_trees_ultratall_1000_dewey,05_all_leaves,q03,1,16.009
artificial_trees_ultratall_1000_dewey,05_all_leaves,q03,2,1.909
artificial_trees_ultratall_1000_dewey,05_all_leaves,q03,3,1.856
artificial_trees_ultratall_1000_dewey,05_all_leaves,q03,4,1.763
artificial_trees_ultratall_1000_dewey,05_all_leaves,q03,5,1.761
artificial_trees_ultratall_1000_prepost,05_all_leaves,q03,1,12.987
artificial_trees_ultratall_1000_prepost,05_all_leaves,q03,2,1.903
artificial_trees_ultratall_1000_prepost,05_all_leaves,q03,3,1.859
artificial_trees_ultratall_1000_prepost,05_all_leaves,q03,4,1.828
artificial_trees_ultratall_1000_prepost,05_all_leaves,q03,5,1.833
artificial_trees_ultratall_1000_baseline,05_all_leaves,q04,1,11.972
artificial_trees_ultratall_1000_baseline,05_all_leaves,q04,2,1.646
artificial_trees_ultratall_1000_baseline,05_all_leaves,q04,3,1.581
artificial_trees_ultratall_1000_baseline,05_all_leaves,q04,4,1.540
artificial_trees_ultratall_1000_baseline,05_all_leaves,q04,5,1.704
artificial_trees_ultratall_1000_dewey,05_all_leaves,q04,1,16.162
artificial_trees_ultratall_1000_dewey,05_all_leaves,q04,2,2.200
artificial_trees_ultratall_1000_dewey,05_all_leaves,q04,3,1.659
artificial_trees_ultratall_1000_dewey,05_all_leaves,q04,4,1.623
artificial_trees_ultratall_1000_dewey,05_all_leaves,q04,5,1.613
artificial_trees_ultratall_1000_prepost,05_all_leaves,q04,1,11.476
artificial_trees_ultratall_1000_prepost,05_all_leaves,q04,2,1.611
artificial_trees_ultratall_1000_prepost,05_all_leaves,q04,3,1.987
artificial_trees_ultratall_1000_prepost,05_all_leaves,q04,4,1.555
artificial_trees_ultratall_1000_prepost,05_all_leaves,q04,5,1.551
artificial_trees_ultratall_10000_baseline,05_all_leaves,q01_q02,1,289.148
artificial_trees_ultratall_10000_baseline,05_all_leaves,q01_q02,2,195.283
artificial_trees_ultratall_10000_baseline,05_all_leaves,q01_q02,3,266.842
artificial_trees_ultratall_10000_baseline,05_all_leaves,q01_q02,4,197.457
artificial_trees_ultratall_10000_baseline,05_all_leaves,q01_q02,5,195.208
artificial_trees_ultratall_10000_dewey,05_all_leaves,q01_q02,1,279.736
artificial_trees_ultratall_10000_dewey,05_all_leaves,q01_q02,2,226.684
artificial_trees_ultratall_10000_dewey,05_all_leaves,q01_q02,3,270.481
artificial_trees_ultratall_10000_dewey,05_all_leaves,q01_q02,4,221.420
artificial_trees_ultratall_10000_dewey,05_all_leaves,q01_q02,5,222.148
artificial_trees_ultratall_10000_prepost,05_all_leaves,q01_q02,1,258.064
artificial_trees_ultratall_10000_prepost,05_all_leaves,q01_q02,2,226.580
artificial_trees_ultratall_10000_prepost,05_all_leaves,q01_q02,3,227.039
artificial_trees_ultratall_10000_prepost,05_all_leaves,q01_q02,4,283.828
artificial_trees_ultratall_10000_prepost,05_all_leaves,q01_q02,5,229.548
artificial_trees_ultratall_10000_baseline,05_all_leaves,q03,1,12.487
artificial_trees_ultratall_10000_baseline,05_all_leaves,q03,2,1.422
artificial_trees_ultratall_10000_baseline,05_all_leaves,q03,3,1.275
artificial_trees_ultratall_10000_baseline,05_all_leaves,q03,4,1.237
artificial_trees_ultratall_10000_baseline,05_all_leaves,q03,5,1.232
artificial_trees_ultratall_10000_dewey,05_all_leaves,q03,1,15.807
artificial_trees_ultratall_10000_dewey,05_all_leaves,q03,2,1.584
artificial_trees_ultratall_10000_dewey,05_all_leaves,q03,3,1.563
artificial_trees_ultratall_10000_dewey,05_all_leaves,q03,4,1.542
artificial_trees_ultratall_10000_dewey,05_all_leaves,q03,5,1.572
artificial_trees_ultratall_10000_prepost,05_all_leaves,q03,1,12.223
artificial_trees_ultratall_10000_prepost,05_all_leaves,q03,2,1.772
artificial_trees_ultratall_10000_prepost,05_all_leaves,q03,3,1.756
artificial_trees_ultratall_10000_prepost,05_all_leaves,q03,4,1.838
artificial_trees_ultratall_10000_prepost,05_all_leaves,q03,5,1.815
artificial_trees_ultratall_10000_baseline,05_all_leaves,q04,1,11.897
artificial_trees_ultratall_10000_baseline,05_all_leaves,q04,2,1.703
artificial_trees_ultratall_10000_baseline,05_all_leaves,q04,3,1.617
artificial_trees_ultratall_10000_baseline,05_all_leaves,q04,4,1.605
artificial_trees_ultratall_10000_baseline,05_all_leaves,q04,5,1.598
artificial_trees_ultratall_10000_dewey,05_all_leaves,q04,1,14.992
artificial_trees_ultratall_10000_dewey,05_all_leaves,q04,2,1.993
artificial_trees_ultratall_10000_dewey,05_all_leaves,q04,3,1.611
artificial_trees_ultratall_10000_dewey,05_all_leaves,q04,4,1.591
artificial_trees_ultratall_10000_dewey,05_all_leaves,q04,5,1.577
artificial_trees_ultratall_10000_prepost,05_all_leaves,q04,1,10.869
artificial_trees_ultratall_10000_prepost,05_all_leaves,q04,2,1.567
artificial_trees_ultratall_10000_prepost,05_all_leaves,q04,3,1.852
artificial_trees_ultratall_10000_prepost,05_all_leaves,q04,4,1.511
artificial_trees_ultratall_10000_prepost,05_all_leaves,q04,5,1.506
artificial_trees_ultratall_100000_baseline,05_all_leaves,q01_q02,1,2590.388
artificial_trees_ultratall_100000_baseline,05_all_leaves,q01_q02,2,2087.224
artificial_trees_ultratall_100000_baseline,05_all_leaves,q01_q02,3,2106.311
artificial_trees_ultratall_100000_baseline,05_all_leaves,q01_q02,4,2175.950
artificial_trees_ultratall_100000_baseline,05_all_leaves,q01_q02,5,2118.718
artificial_trees_ultratall_100000_dewey,05_all_leaves,q01_q02,1,2564.282
artificial_trees_ultratall_100000_dewey,05_all_leaves,q01_q02,2,2583.633
artificial_trees_ultratall_100000_dewey,05_all_leaves,q01_q02,3,2502.611
artificial_trees_ultratall_100000_dewey,05_all_leaves,q01_q02,4,2507.100
artificial_trees_ultratall_100000_dewey,05_all_leaves,q01_q02,5,2593.175
artificial_trees_ultratall_100000_prepost,05_all_leaves,q01_q02,1,2697.735
artificial_trees_ultratall_100000_prepost,05_all_leaves,q01_q02,2,2532.447
artificial_trees_ultratall_100000_prepost,05_all_leaves,q01_q02,3,2614.465
artificial_trees_ultratall_100000_prepost,05_all_leaves,q01_q02,4,2589.526
artificial_trees_ultratall_100000_prepost,05_all_leaves,q01_q02,5,2668.160
artificial_trees_ultratall_100000_baseline,05_all_leaves,q03,1,13.194
artificial_trees_ultratall_100000_baseline,05_all_leaves,q03,2,1.418
artificial_trees_ultratall_100000_baseline,05_all_leaves,q03,3,1.260
artificial_trees_ultratall_100000_baseline,05_all_leaves,q03,4,1.242
artificial_trees_ultratall_100000_baseline,05_all_leaves,q03,5,1.230
artificial_trees_ultratall_100000_dewey,05_all_leaves,q03,1,15.689
artificial_trees_ultratall_100000_dewey,05_all_leaves,q03,2,1.545
artificial_trees_ultratall_100000_dewey,05_all_leaves,q03,3,1.439
artificial_trees_ultratall_100000_dewey,05_all_leaves,q03,4,1.390
artificial_trees_ultratall_100000_dewey,05_all_leaves,q03,5,1.432
artificial_trees_ultratall_100000_prepost,05_all_leaves,q03,1,11.575
artificial_trees_ultratall_100000_prepost,05_all_leaves,q03,2,1.320
artificial_trees_ultratall_100000_prepost,05_all_leaves,q03,3,1.280
artificial_trees_ultratall_100000_prepost,05_all_leaves,q03,4,1.273
artificial_trees_ultratall_100000_prepost,05_all_leaves,q03,5,1.207
artificial_trees_ultratall_100000_baseline,05_all_leaves,q04,1,10.987
artificial_trees_ultratall_100000_baseline,05_all_leaves,q04,2,1.120
artificial_trees_ultratall_100000_baseline,05_all_leaves,q04,3,1.110
artificial_trees_ultratall_100000_baseline,05_all_leaves,q04,4,1.088
artificial_trees_ultratall_100000_baseline,05_all_leaves,q04,5,1.094
artificial_trees_ultratall_100000_dewey,05_all_leaves,q04,1,13.415
artificial_trees_ultratall_100000_dewey,05_all_leaves,q04,2,1.369
artificial_trees_ultratall_100000_dewey,05_all_leaves,q04,3,1.178
artificial_trees_ultratall_100000_dewey,05_all_leaves,q04,4,1.125
artificial_trees_ultratall_100000_dewey,05_all_leaves,q04,5,1.138
artificial_trees_ultratall_100000_prepost,05_all_leaves,q04,1,9.046
artificial_trees_ultratall_100000_prepost,05_all_leaves,q04,2,1.026
artificial_trees_ultratall_100000_prepost,05_all_leaves,q04,3,1.224
artificial_trees_ultratall_100000_prepost,05_all_leaves,q04,4,0.961
artificial_trees_ultratall_100000_prepost,05_all_leaves,q04,5,0.940
artificial_trees_ultrawide_10_baseline,05_all_leaves,q01_q02,1,43.141
artificial_trees_ultrawide_10_baseline,05_all_leaves,q01_q02,2,1.919
artificial_trees_ultrawide_10_baseline,05_all_leaves,q01_q02,3,1.857
artificial_trees_ultrawide_10_baseline,05_all_leaves,q01_q02,4,1.871
artificial_trees_ultrawide_10_baseline,05_all_leaves,q01_q02,5,1.855
artificial_trees_ultrawide_10_dewey,05_all_leaves,q01_q02,1,39.372
artificial_trees_ultrawide_10_dewey,05_all_leaves,q01_q02,2,1.998
artificial_trees_ultrawide_10_dewey,05_all_leaves,q01_q02,3,1.930
artificial_trees_ultrawide_10_dewey,05_all_leaves,q01_q02,4,1.946
artificial_trees_ultrawide_10_dewey,05_all_leaves,q01_q02,5,1.937
artificial_trees_ultrawide_10_prepost,05_all_leaves,q01_q02,1,28.439
artificial_trees_ultrawide_10_prepost,05_all_leaves,q01_q02,2,1.926
artificial_trees_ultrawide_10_prepost,05_all_leaves,q01_q02,3,1.867
artificial_trees_ultrawide_10_prepost,05_all_leaves,q01_q02,4,1.867
artificial_trees_ultrawide_10_prepost,05_all_leaves,q01_q02,5,1.835
artificial_trees_ultrawide_10_baseline,05_all_leaves,q03,1,2.400
artificial_trees_ultrawide_10_baseline,05_all_leaves,q03,2,1.622
artificial_trees_ultrawide_10_baseline,05_all_leaves,q03,3,1.658
